APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	P525L_Rep1.PAU	P525L_Rep2.PAU	P525L_Rep3.PAU	WT_Rep1.PAU	WT_Rep2.PAU	WT_Rep3.PAU	P525L_Rep1.TPM	P525L_Rep2.TPM	P525L_Rep3.TPM	WT_Rep1.TPM	WT_Rep2.TPM	WT_Rep3.TPM	TPM_pass_n	Expression_Pass	WT_mean_PAU	FUS_P525L_mean_PAU	DeltaPAU	P_value	FDR	minus_log10_P	Min_Length	Max_Length	APA_Site	Mechanism	Four_Category
ENSG00000185432.14_2_D	ENST00000332160,ENST00000949679	ENSG00000185432.14	TMT1A	chr12	50929913	50932510	+	50930150	50932510	2360	2	100	100	100	100	100	100	1.830159	0.160362	0.524643	1.281643	0.513936	0.764136	2	TRUE	100	100	0	1	1	0	2360	2360	Intermediate	NS	NS
ENSG00000173482.18_2_D	ENST00000332175	ENSG00000173482.18	PTPRM	chr18	8406108	8406861	+	8406162	8406861	699	2	100	100	100	100	100	100	22.077153	33.627767	31.476183	51.591075	71.002004	72.794723	6	TRUE	100	100	0	1	1	0	699	699	Intermediate	NS	NS
ENSG00000185008.20_1_P	ENST00000332191,ENST00000471893,ENST00000487694	ENSG00000185008.20	ROBO2	chr3	77646053	77647515	+	77646058	77647515	1457	3	65.508	30.632	43.256	54.936	34.885	52.963	18.385273	21.560183	26.608068	8.262653	11.527417	35.523638	6	TRUE	47.5946666666667	46.4653333333333	-1.12933333333334	0.93051504700712	1	0.0312765996645149	1457	3906	Proximal	NS	NS
ENSG00000185008.20_3_D	ENST00000332191,ENST00000471893,ENST00000487694	ENSG00000185008.20	ROBO2	chr3	77646053	77649964	+	77646058	77649964	3906	3	34.492	69.368	56.744	45.064	65.115	47.037	9.680336	48.823441	34.904732	6.777964	21.516749	31.5488	6	TRUE	52.4053333333333	53.5346666666667	1.12933333333334	0.93051504700712	1	0.0312765996645149	1457	3906	Distal	NS	NS
ENSG00000183020.17_1_P	ENST00000332231	ENSG00000183020.17	AP2A2	chr11	1010547	1010921	+	1010625	1010921	296	2	93.979	91.064	88.935	87.761	85.842	86.178	41.728301	69.750573	43.141041	37.805291	63.413587	52.068765	6	TRUE	86.5936666666667	91.326	4.73233333333333	0.0678216639789652	1	1.16863155917578	296	1620	Proximal	NS	NS
ENSG00000183020.17_2_D	ENST00000332231	ENSG00000183020.17	AP2A2	chr11	1010547	1012245	+	1010625	1012245	1620	2	6.021	8.936	11.065	12.239	14.158	13.822	2.673637	6.844582	5.367208	5.272291	10.458957	8.351424	6	TRUE	13.4063333333333	8.674	-4.73233333333333	0.0678216639789652	1	1.16863155917578	296	1620	Distal	NS	NS
ENSG00000184517.14_1_P	ENST00000332307,ENST00000464850,ENST00000570010,ENST00000870670	ENSG00000184517.14	ZFP1	chr16	75169252	75172088	+	75170334	75172088	1754	2	0	49.132	37.741	62.514	0	54.705	0	13.74961	13.189948	22.966298	0	23.324692	4	TRUE	39.073	28.9576666666667	-10.1153333333333	0.703967098673025	1	0.152447638015071	1754	1900	Proximal	NS	NS
ENSG00000184517.14_2_D	ENST00000332307,ENST00000464850,ENST00000570010,ENST00000870670	ENSG00000184517.14	ZFP1	chr16	75169252	75172234	+	75170334	75172234	1900	2	100	50.868	62.259	37.486	100	45.295	26.203529	14.235578	21.758552	13.771826	32.275886	19.3125	6	TRUE	60.927	71.0423333333333	10.1153333333333	0.703967098673025	1	0.152447638015071	1754	1900	Distal	NS	NS
ENSG00000185000.14_1_D	ENST00000332324,ENST00000528718	ENSG00000185000.14	DGAT1	chr8	144314583	144316709	-	144314583	144316553	1970	3	8.725	15.674	20.47	10.477	15.852	15.5	2.593967	6.190637	6.060329	3.418659	7.17929	5.225452	6	TRUE	13.943	14.9563333333333	1.01333333333333	0.808425234458426	1	0.0923601387304536	264	1970	Distal	NS	NS
ENSG00000169756.19_1_P	ENST00000332345,ENST00000695523,ENST00000939438,ENST00001124435,ENST00001142464	ENSG00000169756.19	LIMS1	chr2	108683884	108684178	+	108683999	108684178	179	3	0	43.909	0	52.702	36.534	68.766	0	6.857555	0	17.633283	3.413387	15.304432	4	TRUE	52.6673333333333	14.6363333333333	-38.031	0.105614997570164	1	0.976274406617678	179	3247	Proximal	NS	NS
ENSG00000169756.19_2_D	ENST00000332345,ENST00000695523,ENST00000939438,ENST00001124435,ENST00001142464	ENSG00000169756.19	LIMS1	chr2	108683884	108684313	+	108683999	108684313	314	3	32.607	0	27.247	0	0	0	6.759715	0	4.844528	0	0	0	2	TRUE	0	19.9513333333333	19.9513333333333	0.186757775030124	1	0.728721308750095	179	3247	Intermediate	NS	NS
ENSG00000169756.19_3_D	ENST00000332345,ENST00000695523,ENST00000939438,ENST00001124435,ENST00001142464	ENSG00000169756.19	LIMS1	chr2	108683884	108687246	+	108683999	108687246	3247	3	67.393	56.091	72.753	47.298	63.466	31.234	13.971161	8.760146	12.935748	15.825449	5.929623	6.951507	6	TRUE	47.3326666666667	65.4123333333333	18.0796666666667	0.183186457005579	1	0.737106636919017	179	3247	Distal	NS	NS
ENSG00000182810.7_1_D	ENST00000332395	ENSG00000182810.7	DDX28	chr16	68021273	68023232	-	68021273	68021579	306	3	44.837	22.736	100	100	25.965	100	4.642318	2.312576	7.91878	12.777798	2.43582	7.090774	6	TRUE	75.3216666666667	55.8576666666667	-19.464	0.594840886019734	1	0.22559918816202	274	306	Distal	NS	NS
ENSG00000182810.7_2_D	ENST00000332395	ENSG00000182810.7	DDX28	chr16	68021305	68023232	-	68021305	68021579	274	3	55.163	77.264	0	0	74.035	0	5.711407	7.859032	0	0	6.945264	0	3	TRUE	24.6783333333333	44.1423333333333	19.464	0.594840886019734	1	0.22559918816202	274	306	Proximal	NS	NS
ENSG00000185634.13_1_D	ENST00000332408,ENST00001014678,ENST00001136571	ENSG00000185634.13	SHC4	chr15	48823734	48826126	-	48823734	48825970	2236	2	100	100	82.092	100	100	65.106	14.312924	22.709225	18.275915	12.837034	8.118946	10.63088	6	TRUE	88.3686666666667	94.0306666666667	5.66199999999999	0.694336642739676	1	0.158429914795698	562	2236	Distal	NS	NS
ENSG00000185634.13_2_P	ENST00000332408,ENST00001014678,ENST00001136571	ENSG00000185634.13	SHC4	chr15	48825408	48826126	-	48825408	48825970	562	2	0	0	17.908	0	0	34.894	0	0	3.986827	0	0	5.697683	2	TRUE	11.6313333333333	5.96933333333333	-5.662	0.694336642739676	1	0.158429914795698	562	2236	Proximal	NS	NS
ENSG00000183654.10_1_D	ENST00000332432	ENSG00000183654.10	MARCHF11	chr5	16067139	16067793	-	16067139	16067470	331	2	19.65	28.444	56.533	100	100	49.554	3.992023	14.530066	17.829499	10.308253	15.809599	8.232858	6	TRUE	83.1846666666667	34.8756666666667	-48.309	0.0845403312964754	1	1.07293605459135	164	331	Distal	NS	NS
ENSG00000183654.10_2_P	ENST00000332432	ENSG00000183654.10	MARCHF11	chr5	16067306	16067793	-	16067306	16067470	164	2	80.35	71.556	43.467	0	0	50.446	16.324067	36.553503	13.708514	0	0	8.38093	4	TRUE	16.8153333333333	65.1243333333333	48.309	0.0845403312964755	1	1.07293605459135	164	331	Proximal	NS	NS
ENSG00000186834.4_2_D	ENST00000332499	ENSG00000186834.4	HEXIM1	chr17	45148474	45152099	+	45150270	45152099	1829	2	100	100	100	100	100	100	20.523966	18.137639	20.138556	28.076174	22.526811	14.856411	6	TRUE	100	100	0	1	1	0	1829	1829	Intermediate	NS	NS
ENSG00000182742.7_1_D	ENST00000332503	ENSG00000182742.7	HOXB4	chr17	48575506	48577020	-	48575506	48576721	1215	2	100	100	100	100	100	100	10.509502	11.426338	9.911125	15.625014	16.345865	15.874173	6	TRUE	100	100	0	1	1	0	1215	1215	Intermediate	NS	NS
ENSG00000185896.13_3_D	ENST00000332556	ENSG00000185896.13	LAMP1	chr13	113322281	113323672	+	113322421	113323672	1251	3	3.012	2.587	3.073	2.068	1.106	0.535	2.105993	1.821852	1.817449	5.496019	1.706885	0.722154	5	TRUE	1.23633333333333	2.89066666666667	1.65433333333333	0.0536255023580807	1	1.27062862636301	169	1251	Distal	NS	NS
ENSG00000185896.13_1_P	ENST00000332556,ENST00001123938	ENSG00000185896.13	LAMP1	chr13	113322281	113322590	+	113322421	113322590	169	3	62.839	69.861	59.757	75.019	68.09	71.204	43.933563	49.207778	35.342037	199.34813	105.035997	96.161078	6	TRUE	71.4376666666667	64.1523333333333	-7.28533333333334	0.123058520643169	1	0.909888310118869	169	1251	Proximal	NS	NS
ENSG00000185896.13_2_D	ENST00000332556,ENST00001123938	ENSG00000185896.13	LAMP1	chr13	113322281	113323431	+	113322421	113323431	1010	3	34.149	27.553	37.17	22.912	30.803	28.261	23.874905	19.407249	21.983088	60.884698	47.517068	38.167207	6	TRUE	27.3253333333333	32.9573333333333	5.63200000000001	0.202396651378444	1	0.693796677108396	169	1251	Intermediate	NS	NS
ENSG00000115993.15_1_D	ENST00000332624	ENSG00000115993.15	TRAK2	chr2	201377206	201381218	-	201377206	201380542	3336	3	100	100	90.486	100	100	100	11.277173	15.140743	20.770475	13.39439	10.664472	15.629613	6	TRUE	100	96.8286666666667	-3.17133333333334	0.422649730810374	1	0.374019403294521	3336	3336	Intermediate	NS	NS
ENSG00000131263.15_1_D	ENST00000332687	ENSG00000131263.15	RLIM	chrX	74585216	74593061	-	74585216	74591439	6223	4	100	100	100	100	100	100	21.576482	21.276966	28.358613	27.22519	20.345981	30.385924	6	TRUE	100	100	0	1	1	0	6223	6223	Intermediate	NS	NS
ENSG00000185610.7_1_D	ENST00000332700	ENSG00000185610.7	DBX2	chr12	45014671	45016618	-	45014671	45016285	1614	2	44.029	100	59.493	40.211	100	100	12.756393	1.977203	5.87905	5.351649	2.101134	5.990024	6	TRUE	80.0703333333333	67.8406666666667	-12.2296666666667	0.66323180684842	1	0.178334654340292	345	1614	Distal	NS	NS
ENSG00000185610.7_2_P	ENST00000332700	ENSG00000185610.7	DBX2	chr12	45015940	45016618	-	45015940	45016285	345	2	55.971	0	40.507	59.789	0	0	16.216509	0	4.002951	7.957426	0	0	3	TRUE	19.9296666666667	32.1593333333333	12.2296666666667	0.66323180684842	1	0.178334654340292	345	1614	Proximal	NS	NS
ENSG00000184575.14_1_P	ENST00000332707	ENSG00000184575.14	XPOT	chr12	64448104	64448684	+	64448131	64448684	553	2	88.425	83.241	82.345	80.84	79.089	81.198	228.769625	79.381318	103.804427	223.892428	96.239685	123.460083	6	TRUE	80.3756666666667	84.6703333333333	4.29466666666667	0.140802358356512	1	0.851390070956392	553	2996	Proximal	NS	NS
ENSG00000184575.14_2_D	ENST00000332707	ENSG00000184575.14	XPOT	chr12	64448104	64451127	+	64448131	64451127	2996	2	11.575	16.759	17.655	19.16	20.911	18.802	29.945628	15.981781	22.255454	53.065419	25.446247	28.587276	6	TRUE	19.6243333333333	15.3296666666667	-4.29466666666667	0.140802358356513	1	0.85139007095639	553	2996	Distal	NS	NS
ENSG00000109118.16_1_D	ENST00000332830,ENST00000577226	ENSG00000109118.16	PHF12	chr17	28905249	28910369	-	28905249	28906182	933	2	100	100	100	100	100	100	3.252686	3.212639	3.636856	4.679853	3.351894	3.327887	6	TRUE	100	100	0	1	1	0	933	933	Intermediate	NS	NS
ENSG00000183023.21_1_D	ENST00000332839	ENSG00000183023.21	SLC8A1	chr2	40097273	40115629	-	40097273	40115252	17979	3	24.787	40.211	28.762	22.047	58.048	26.401	2.25259	8.367252	7.080732	1.932184	6.181445	3.926603	6	TRUE	35.4986666666667	31.2533333333333	-4.24533333333333	0.754621956605779	1	0.122270562646812	3107	17979	Distal	NS	NS
ENSG00000183023.21_2_D	ENST00000332839	ENSG00000183023.21	SLC8A1	chr2	40112145	40115629	-	40112145	40115252	3107	3	75.213	59.789	35.026	77.953	41.952	73.599	6.835158	12.441349	8.62273	6.831901	4.467319	10.946141	6	TRUE	64.5013333333333	56.676	-7.82533333333333	0.65627349038817	1	0.182915138346552	3107	17979	Proximal	NS	NS
ENSG00000169372.15_2_D	ENST00000332896,ENST00001121180	ENSG00000169372.15	CRADD	chr12	93849969	93850756	+	93850271	93850756	485	2	100	100	100	100	100	100	18.662464	16.01507	21.410208	24.713509	18.737528	24.999236	6	TRUE	100	100	0	1	1	0	485	485	Intermediate	NS	NS
ENSG00000184347.17_1_D	ENST00000332966	ENSG00000184347.17	SLIT3	chr5	168661739	168666689	-	168661739	168666453	4714	4	16.081	24.046	28.532	18.33	26.427	28.334	1.265592	1.995222	2.1975	2.386846	2.221952	1.790841	6	TRUE	24.3636666666667	22.8863333333333	-1.47733333333333	0.772216762917601	1	0.112260775149682	388	4714	Distal	NS	NS
ENSG00000184347.17_2_D	ENST00000332966	ENSG00000184347.17	SLIT3	chr5	168666065	168666689	-	168666065	168666453	388	4	83.919	75.954	71.468	81.67	73.573	0	6.604286	6.302289	5.504306	10.634827	6.185962	0	5	TRUE	51.7476666666667	77.1136666666667	25.366	0.432263883340315	1	0.364251049271479	388	4714	Proximal	NS	NS
ENSG00000120798.19_1_D	ENST00000333003,ENST00001015075,ENST00001142154	ENSG00000120798.19	NR2C1	chr12	95020228	95022403	-	95020228	95022228	2000	2	11.839	18.728	19.146	21.092	22.65	24.462	5.547984	10.662134	12.885999	14.647068	15.739689	13.302037	6	TRUE	22.7346666666667	16.571	-6.16366666666666	0.106426926339969	1	0.972948480298135	336	2000	Distal	NS	NS
ENSG00000120798.19_2_P	ENST00000333003,ENST00001015075,ENST00001142154	ENSG00000120798.19	NR2C1	chr12	95021892	95022403	-	95021892	95022228	336	2	88.161	81.272	80.854	78.908	77.35	75.538	41.312725	46.270237	54.41902	54.797886	53.750748	41.076013	6	TRUE	77.2653333333333	83.429	6.16366666666667	0.106426926339969	1	0.972948480298136	336	2000	Proximal	NS	NS
ENSG00000184857.10_1_D	ENST00000333050	ENSG00000184857.10	TMEM186	chr16	8795179	8796590	-	8795179	8795951	772	2	22.895	40.077	21.877	14.155	12.069	13.96	1.956165	2.479754	1.746038	1.273654	0.679506	0.977029	4	TRUE	13.3946666666667	28.283	14.8883333333333	0.126059248407887	1	0.899425286558972	504	772	Distal	NS	NS
ENSG00000125818.20_1_P	ENST00000333082,ENST00000246015	ENSG00000125818.20	PSMF1	chr20	1165028	1167328	+	1166254	1167328	1074	2	94.751	87.222	82.845	90.468	90.187	86.817	26.095807	26.937248	25.506735	25.723698	27.587555	29.050893	6	TRUE	89.1573333333333	88.2726666666667	-0.884666666666661	0.828208378734247	1	0.0818603801851955	1074	3298	Proximal	NS	NS
ENSG00000182704.10_3_D	ENST00000333090	ENSG00000182704.10	TSKU	chr11	76795608	76798154	+	76796678	76798154	1476	3	100	100	100	100	75.63	100	6.300318	4.710262	5.419603	8.393854	2.656008	5.333341	6	TRUE	91.8766666666667	100	8.12333333333333	0.422649730810374	1	0.37401940329452	1476	1476	Intermediate	NS	NS
ENSG00000182263.16_1_D	ENST00000333129,ENST00001079382	ENSG00000182263.16	FIGN	chr2	163602609	163612584	-	163602609	163609551	6942	2	100	100	100	100	100	100	6.100994	6.299107	5.827066	3.884481	2.672833	4.683122	6	TRUE	100	100	0	1	1	0	6942	6942	Intermediate	NS	NS
ENSG00000153487.15_5_D	ENST00000333219,ENST00000375775	ENSG00000153487.15	ING1	chr13	110719228	110723339	+	110719932	110723339	3407	5	10.018	4.443	8.301	5.375	20.041	7.103	1.15329	0.524717	0.915564	1.150367	3.546054	1.34196	4	TRUE	10.8396666666667	7.58733333333333	-3.25233333333333	0.56379892932856	1	0.24887575320216	1142	3407	Distal	NS	NS
ENSG00000153487.15_3_D	ENST00000333219,ENST00000375775,ENST00001128093	ENSG00000153487.15	ING1	chr13	110719228	110721074	+	110719932	110721074	1142	5	89.982	89.785	83.818	84.687	79.959	82.411	10.359448	10.602568	9.244773	18.126219	14.148104	15.569333	6	TRUE	82.3523333333333	87.8616666666667	5.50933333333333	0.0962573510176047	1	1.01656609418855	1142	3407	Proximal	NS	NS
ENSG00000153487.15_4_D	ENST00000333219,ENST00000375775,ENST00001128093	ENSG00000153487.15	ING1	chr13	110719228	110722354	+	110719932	110722354	2422	5	0	5.771	7.881	9.938	0	10.486	0	0.681545	0.86928	2.1272	0	1.981063	2	TRUE	6.808	4.55066666666667	-2.25733333333333	0.618160719052818	1	0.208898595585583	1142	3407	Intermediate	NS	NS
ENSG00000185658.16_2_S	ENST00000333229	ENSG00000185658.16	BRWD1	chr21	39184175	39187417	-	39184175	39187025	2850	2	100	100	100	100	100	100	8.757909	8.703521	13.266612	10.01525	9.466727	8.715053	6	TRUE	100	100	0	1	1	0	2850	2850	Intermediate	NS	NS
ENSG00000184349.15_1_D	ENST00000333274	ENSG00000184349.15	EFNA5	chr5	107376888	107381376	-	107376888	107381254	4366	3	79.604	59.996	65.999	75.782	100	47.948	1.663885	3.61373	3.107456	2.490029	2.11929	1.445791	6	TRUE	74.5766666666667	68.533	-6.04366666666667	0.736321320968376	1	0.132932623881776	271	4366	Distal	NS	NS
ENSG00000184349.15_3_P	ENST00000333274	ENSG00000184349.15	EFNA5	chr5	107380983	107381376	-	107380983	107381254	271	3	0	40.004	0	24.218	0	52.052	0	2.409556	0	0.795749	0	1.569552	2	TRUE	25.4233333333333	13.3346666666667	-12.0886666666667	0.580394897084902	1	0.23627641459683	271	4366	Proximal	NS	NS
ENSG00000170854.20_1_D	ENST00000333396	ENSG00000170854.20	RIOX2	chr3	97941817	97945342	-	97941817	97945183	3366	3	22.568	23.377	31.851	28.877	24.514	45.688	3.016377	1.545643	1.733274	3.102424	1.633021	1.258321	6	TRUE	33.0263333333333	25.932	-7.09433333333333	0.396088577595083	1	0.402207681602153	942	3366	Distal	NS	NS
ENSG00000170854.20_3_P	ENST00000333396	ENSG00000170854.20	RIOX2	chr3	97944241	97945342	-	97944241	97945183	942	3	77.432	76.623	68.149	71.123	75.486	54.312	10.349397	5.066297	3.708484	7.641205	5.028459	1.495841	6	TRUE	66.9736666666667	74.068	7.09433333333332	0.396088577595084	1	0.402207681602152	942	3366	Proximal	NS	NS
ENSG00000185475.13_1_S	ENST00000333449,ENST00000533861,ENST00000892242,ENST00001091805,ENST00001143466	ENSG00000185475.13	TMEM179B	chr11	62789885	62790405	+	62790047	62790405	358	2	100	100	100	100	100	100	13.214121	5.237741	5.065377	6.588967	2.459671	6.015778	6	TRUE	100	100	0	1	1	0	199	358	Distal	NS	NS
ENSG00000182759.4_1_D	ENST00000333480	ENSG00000182759.4	MAFA	chr8	143428059	143430732	-	143428059	143429344	1285	3	100	100	100	100	100	100	0.657436	1.788801	1.927453	6.935092	22.253466	3.632353	5	TRUE	100	100	0	1	1	0	1285	1285	Intermediate	NS	NS
ENSG00000184207.10_1_D	ENST00000333503	ENSG00000184207.10	PGP	chr16	2211996	2214053	-	2211996	2213727	1731	2	11.626	11.563	18.791	12.45	12.173	15.077	5.524917	8.865785	11.105134	7.534141	12.76726	10.50708	6	TRUE	13.2333333333333	13.9933333333333	0.760000000000002	0.789683809528428	1	0.102546766006873	47	1731	Distal	NS	NS
ENSG00000184207.10_2_P	ENST00000333503	ENSG00000184207.10	PGP	chr16	2213680	2214053	-	2213680	2213727	47	2	88.374	88.437	81.209	87.55	87.827	84.923	41.998742	67.810178	47.991871	52.979686	92.114006	59.182801	6	TRUE	86.7666666666667	86.0066666666667	-0.760000000000005	0.789683809528427	1	0.102546766006874	47	1731	Proximal	NS	NS
ENSG00000184271.19_1_D	ENST00000333640	ENSG00000184271.19	POU6F1	chr12	51186935	51190592	-	51186935	51190246	3311	2	26.476	21.538	29.473	37.98	28.21	39.538	3.882817	4.405579	5.797212	4.947051	3.831743	7.53983	6	TRUE	35.2426666666667	25.829	-9.41366666666666	0.101151777584717	1	0.995026480777996	1086	3311	Distal	NS	NS
ENSG00000184271.19_2_P	ENST00000333640	ENSG00000184271.19	POU6F1	chr12	51189160	51190592	-	51189160	51190246	1086	2	73.524	78.462	70.527	62.02	71.79	60.462	10.782583	16.049028	13.872322	8.078494	9.751227	11.529777	6	TRUE	64.7573333333333	74.171	9.41366666666667	0.101151777584717	1	0.995026480777997	1086	3311	Proximal	NS	NS
ENSG00000184634.19_1_P	ENST00000333646	ENSG00000184634.19	MED12	chrX	71142174	71142454	+	71142218	71142454	236	2	99.17	99.444	98.69	99.437	98.963	98.293	43.975927	41.433482	24.337262	32.76631	33.07964	25.47916	6	TRUE	98.8976666666667	99.1013333333333	0.203666666666663	0.639890119655611	1	0.193894595585206	236	236	Intermediate	NS	NS
ENSG00000171791.15_1_D	ENST00000333681	ENSG00000171791.15	BCL2	chr18	63123348	63128759	-	63123348	63128624	5276	2	100	100	100	100	100	100	8.247502	5.48582	6.249543	5.598984	5.038481	6.313285	6	TRUE	100	100	0	1	1	0	5276	5276	Intermediate	NS	NS
ENSG00000185306.15_2_P	ENST00000333722	ENSG00000185306.15	C12orf56	chr12	64266982	64267288	-	64266982	64267182	200	2	92.587	87.742	90.766	95.971	91.775	95.862	8.550589	4.772819	6.891376	6.844541	2.902313	4.911892	6	TRUE	94.536	90.365	-4.17099999999999	0.102386224047087	1	0.989758473270403	200	200	Intermediate	NS	NS
ENSG00000182256.14_1_P	ENST00000333743	ENSG00000182256.14	GABRG3	chr15	27532599	27533227	+	27532881	27533227	346	2	73.113	0	44.238	70.04	51.298	0	1.545149	0	0.532271	1.409545	1.148033	0	3	TRUE	40.446	39.117	-1.32900000000001	0.966607973750373	1	0.0147496265967826	346	346	Intermediate	NS	NS
ENSG00000186666.7_1_D	ENST00000333924	ENSG00000186666.7	BCDIN3D	chr12	49836038	49839015	-	49836038	49838370	2332	2	17.47	9.807	16.17	10.52	29.656	20.691	2.592881	0.937912	1.869722	1.641119	1.950083	2.037678	5	TRUE	20.289	14.4823333333333	-5.80666666666666	0.412297872109415	1	0.38478890660908	581	2332	Distal	NS	NS
ENSG00000186666.7_2_P	ENST00000333924	ENSG00000186666.7	BCDIN3D	chr12	49837789	49839015	-	49837789	49838370	581	2	82.53	90.193	83.83	89.48	70.344	79.309	12.248611	8.625476	9.693223	13.958643	4.625529	7.810439	6	TRUE	79.711	85.5176666666667	5.80666666666667	0.412297872109415	1	0.38478890660908	581	2332	Proximal	NS	NS
ENSG00000122873.14_2_D	ENST00000333926,ENST00001091529,ENST00001138931	ENSG00000122873.14	CISD1	chr10	58287560	58288109	+	58287650	58288109	459	4	80.987	82.334	69.098	70.907	81.033	67.747	77.381726	113.069931	104.369257	85.45793	218.814713	140.493182	6	TRUE	73.229	77.473	4.244	0.50560576252612	1	0.296187984925366	459	1936	Proximal	NS	NS
ENSG00000122873.14_3_D	ENST00000333926,ENST00001091529,ENST00001138931	ENSG00000122873.14	CISD1	chr10	58287560	58289259	+	58287650	58289259	1609	4	10.925	5.709	13.758	8.599	7.924	16.139	10.439075	7.839715	20.781297	10.36371	21.396244	33.468313	6	TRUE	10.8873333333333	10.1306666666667	-0.756666666666668	0.841056015970954	1	0.0751750783793309	459	1936	Intermediate	NS	NS
ENSG00000122873.14_4_D	ENST00000333926,ENST00001091529,ENST00001138931	ENSG00000122873.14	CISD1	chr10	58287560	58289586	+	58287650	58289586	1936	4	8.088	11.958	17.143	20.494	11.043	16.114	7.727681	16.421699	25.894068	24.698904	29.81947	33.417425	6	TRUE	15.8836666666667	12.3963333333333	-3.48733333333333	0.409251468224636	1	0.388009753844637	459	1936	Distal	NS	NS
ENSG00000117525.16_1_P	ENST00000334047,ENST00000370207,ENST00000949532	ENSG00000117525.16	F3	chr1	94529307	94530596	-	94529307	94530459	1152	2	100	100	100	100	100	100	3.871903	0.757895	2.42466	3.985011	0.888321	2.017672	4	TRUE	100	100	0	1	1	0	1152	1152	Intermediate	NS	NS
ENSG00000186020.15_1_S	ENST00000334116,ENST00000591340,ENST00001067913	ENSG00000186020.15	ZNF529	chr19	36544387	36551977	-	36544387	36546865	2478	2	100	100	100	100	100	100	3.762388	3.482867	5.151796	5.82084	4.172053	6.277457	6	TRUE	100	100	0	1	1	0	2478	2478	Intermediate	NS	NS
ENSG00000153914.18_1_P	ENST00000334121	ENSG00000153914.18	SREK1	chr5	66178718	66179179	+	66178868	66179179	311	6	0	26.752	0	0	51.127	0	0	11.895747	0	0	31.701753	0	2	TRUE	17.0423333333333	8.91733333333333	-8.125	0.70100109175845	1	0.154281305650601	311	4747	Proximal	NS	NS
ENSG00000153914.18_2_D	ENST00000334121	ENSG00000153914.18	SREK1	chr5	66178718	66179500	+	66178868	66179500	632	6	0	0	14.336	10.859	0	25.687	0	0	8.061346	6.688264	0	15.140691	3	TRUE	12.182	4.77866666666667	-7.40333333333333	0.457289842395431	1	0.33980844532959	311	4747	Intermediate	NS	NS
ENSG00000153914.18_4_D	ENST00000334121	ENSG00000153914.18	SREK1	chr5	66178718	66180888	+	66178868	66180888	2020	6	90.383	53.412	63.512	70.474	23.906	39.253	49.721163	23.750373	35.713156	43.405905	14.823028	23.136538	6	TRUE	44.5443333333333	69.1023333333333	24.558	0.238240925672646	1	0.622983632160145	311	4747	Intermediate	NS	NS
ENSG00000153914.18_5_D	ENST00000334121	ENSG00000153914.18	SREK1	chr5	66178718	66182491	+	66178868	66182491	3623	6	2.126	0	2.407	2.488	0	14.068	1.169703	0	1.353488	1.532359	0	8.292186	4	TRUE	5.51866666666667	1.511	-4.00766666666667	0.453768595674818	1	0.343165563975712	311	4747	Intermediate	NS	NS
ENSG00000153914.18_6_D	ENST00000334121	ENSG00000153914.18	SREK1	chr5	66178718	66183615	+	66178868	66183615	4747	6	7.491	19.836	19.745	16.179	24.967	20.992	4.121057	8.820189	11.102636	9.96496	15.481125	12.373008	6	TRUE	20.7126666666667	15.6906666666667	-5.022	0.367231914864166	1	0.435059582789155	311	4747	Distal	NS	NS
ENSG00000187123.17_2_D	ENST00000334166	ENSG00000187123.17	LYPD6	chr2	149470682	149473629	+	149470850	149473629	2779	4	50.933	0	0	69.703	0	46.671	1.850391	0	0	2.154034	0	1.515254	3	TRUE	38.7913333333333	16.9776666666667	-21.8136666666667	0.460046605505242	1	0.337198169430436	2779	3298	Proximal	NS	NS
ENSG00000187123.17_4_D	ENST00000334166	ENSG00000187123.17	LYPD6	chr2	149470682	149474148	+	149470850	149474148	3298	4	49.067	100	100	0	100	9.992	1.782576	2.990473	4.284293	0	1.580469	0.324406	4	TRUE	36.664	83.0223333333333	46.3583333333333	0.287246948316649	1	0.541744576517066	2779	3298	Distal	NS	NS
ENSG00000197937.15_2_D	ENST00000334197	ENSG00000197937.15	ZNF347	chr19	53134936	53142556	-	53134936	53140307	5371	3	53.522	60.488	39.523	48.041	100	38.561	1.315169	1.1941	1.339918	1.600393	1.788696	1.331904	6	TRUE	62.2006666666667	51.1776666666667	-11.023	0.629461442221081	1	0.201030867531465	1604	5371	Distal	NS	NS
ENSG00000197937.15_3_D	ENST00000334197	ENSG00000197937.15	ZNF347	chr19	53138703	53142556	-	53138703	53140307	1604	3	46.478	0	60.477	51.959	0	61.439	1.14206	0	2.050263	1.7309	0	2.122101	4	TRUE	37.7993333333333	35.6516666666667	-2.14766666666667	0.939156925898861	1	0.0272618344029159	1604	5371	Proximal	NS	NS
ENSG00000132010.17_1_D	ENST00000334213	ENSG00000132010.17	ZNF20	chr19	12131349	12133985	-	12131349	12132586	1237	2	31.075	41.719	19.791	34.758	67.786	28.583	4.369778	4.575344	2.640983	3.417498	4.354249	3.840939	6	TRUE	43.709	30.8616666666667	-12.8473333333333	0.41790819652538	1	0.378919110859642	473	1237	Distal	NS	NS
