APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	A4_1.PAU	A4_2.PAU	A4_3.PAU	A4_4.PAU	A5_1.PAU	A5_2.PAU	A5_3.PAU	A5_4.PAU	WT_1.PAU	WT_2.PAU	WT_3.PAU	WT_4.PAU	A4_1.TPM	A4_2.TPM	A4_3.TPM	A4_4.TPM	A5_1.TPM	A5_2.TPM	A5_3.TPM	A5_4.TPM	WT_1.TPM	WT_2.TPM	WT_3.TPM	WT_4.TPM	TPM_pass_n	Expression_Pass	WT_mean_PAU	FUS_KO_mean_PAU	DeltaPAU	P_value	FDR	minus_log10_P	Min_Length	Max_Length	APA_Site	Mechanism	Four_Category
ENSG00000138386.19_3_D	ENST00000337386	ENSG00000138386.19	NAB1	chr2	190690244	190692766	+	190690333	190692766	2433	3	100	100	100	100	100	100	100	100	100	100	100	100	199.841485	180.856862	156.44746	139.415936	130.27095	147.701357	142.516108	165.146278	129.139364	135.2099	146.857936	151.800879	12	TRUE	100	100	0	1	1	0	2433	2433	Intermediate	NS	NS
ENSG00000170113.18_4_D	ENST00000337435,ENST00001117933,ENST00001134715	ENSG00000170113.18	NIPA1	chr15	22823727	22829791	+	22824239	22829791	5552	4	100	100	100	100	100	100	100	100	100	100	100	100	32.15394	35.885696	28.461641	32.315306	21.860199	25.20747	21.691698	25.463444	37.190289	41.607649	34.706828	46.362829	12	TRUE	100	100	0	1	1	0	5552	5552	Intermediate	NS	NS
ENSG00000140157.18_2_D	ENST00000337451,ENST00001118331,ENST00001134847	ENSG00000140157.18	NIPA2	chr15	22866212	22867261	+	22866847	22867261	414	5	0	15.862	29.208	27.569	30.466	20.207	15.82	24.729	24.999	29.552	25.905	26.958	0	20.083294	39.529581	40.067581	40.76809	24.873808	19.546445	36.886468	39.94188	48.235268	46.479215	46.300644	11	TRUE	26.8535	20.482625	-6.370875	0.122187612379594	0.45410650286738	0.912972821490258	414	1537	Proximal	NS	NS
ENSG00000140157.18_3_D	ENST00000337451,ENST00001118331,ENST00001134847	ENSG00000140157.18	NIPA2	chr15	22866212	22867721	+	22866847	22867721	874	5	77.969	65.241	49.389	49.967	54.031	57.469	67.189	55.487	53.225	51.397	54.212	51.317	105.969548	82.603789	66.841361	72.619411	72.30168	70.739342	83.016295	82.76477	85.04037	83.890905	97.269153	88.137829	12	TRUE	52.53775	59.59275	7.05499999999999	0.0839708145595883	0.383247932401833	1.07587163391649	414	1537	Intermediate	NS	NS
ENSG00000140157.18_4_D	ENST00000337451,ENST00001118331,ENST00001134847	ENSG00000140157.18	NIPA2	chr15	22866212	22867928	+	22866847	22867928	1081	5	14.231	11.425	13.724	14.744	7.271	13.443	10.012	12.821	15.129	11.848	13.821	14.724	19.341551	14.465909	18.573461	21.427484	9.729461	16.547462	12.370627	19.123616	24.172172	19.338234	24.797686	25.289049	12	TRUE	13.8805	12.208875	-1.671625	0.179140826853579	0.541935826431697	0.74680542556022	414	1537	Intermediate	NS	NS
ENSG00000140157.18_5_D	ENST00000337451,ENST00001118331,ENST00001134847	ENSG00000140157.18	NIPA2	chr15	22866212	22868384	+	22866847	22868384	1537	5	7.8	7.472	7.679	7.719	8.232	8.881	6.979	6.963	6.647	7.203	6.063	7	10.601283	9.461166	10.392868	11.218959	11.016307	10.931748	8.622935	10.386798	10.619517	11.756107	10.879083	12.023091	12	TRUE	6.72825	7.715625	0.987375	0.0195397291267012	0.18133912737242	1.70908146106731	414	1537	Distal	NS	NS
ENSG00000165185.17_1_P	ENST00000337530,ENST00001119907	ENSG00000165185.17	KIAA1958	chr9	112659262	112665300	+	112660069	112665300	5231	2	0	0	0	11.274	8.439	0	5.665	37.152	15.794	8.295	39.186	14.724	0	0	0	1.943232	1.154505	0	0.770041	2.81725	2.65099	1.896852	3.669172	3.114922	7	TRUE	19.49975	7.81625	-11.6835	0.202218496794368	0.566267288810772	0.694179122294342	5231	9328	Proximal	NS	NS
ENSG00000165185.17_2_D	ENST00000337530,ENST00001119907	ENSG00000165185.17	KIAA1958	chr9	112659262	112669397	+	112660069	112669397	9328	2	100	100	100	88.726	91.561	100	94.335	62.848	84.206	91.705	60.814	85.276	15.716427	17.661169	12.611946	15.29377	12.526339	16.719661	12.822616	4.765747	14.133332	20.971047	5.694339	18.040471	12	TRUE	80.50025	92.18375	11.6835	0.202218496794368	0.566267288810772	0.694179122294343	5231	9328	Distal	NS	NS
ENSG00000154001.16_1_D	ENST00000337537,ENST00000992710,ENST00001133691	ENSG00000154001.16	PPP2R5E	chr14	63371356	63376108	-	63371356	63376008	4652	3	23.952	29.785	31.798	29.565	30.025	36.494	37.456	37.012	26.363	26.658	26.827	28.979	59.362927	71.142644	60.311876	67.903286	38.335183	46.725672	49.564207	46.222257	52.005338	52.559604	50.765768	64.076461	12	TRUE	27.20675	32.010875	4.804125	0.024587875856277	0.207984646596158	1.60927898829032	1274	4652	Distal	NS	NS
ENSG00000154001.16_2_D	ENST00000337537,ENST00000992710,ENST00001133691	ENSG00000154001.16	PPP2R5E	chr14	63373891	63376108	-	63373891	63376008	2117	3	20.348	14.681	20.766	16.804	21.361	19.97	20.963	20.968	23.329	20.532	19.775	16.029	50.429956	35.067094	39.386027	38.594286	27.273185	25.568793	27.739988	26.185347	46.020163	40.481251	37.420838	35.442332	12	TRUE	19.91625	19.482625	-0.433624999999999	0.811977593712567	1	0.0904559548244061	1274	4652	Intermediate	NS	NS
ENSG00000154001.16_3_P	ENST00000337537,ENST00000992710,ENST00001133691	ENSG00000154001.16	PPP2R5E	chr14	63374734	63376108	-	63374734	63376008	1274	3	55.7	55.534	47.436	53.631	48.613	43.536	41.581	42.02	50.308	52.809	53.398	54.992	138.048116	132.644243	89.971956	123.175855	62.067218	55.74205	55.022433	52.47687	99.241844	104.118589	101.045011	121.596073	12	TRUE	52.87675	48.506375	-4.370375	0.0886630494676673	0.390021175541625	1.05225733570073	1274	4652	Proximal	NS	NS
ENSG00000147654.18_2_D	ENST00000337573,ENST00001120024,ENST00001120025,ENST00001125024,ENST00001133749	ENSG00000147654.18	EBAG9	chr8	109564438	109565996	+	109564588	109565996	1408	2	13.586	10.839	14.851	10.113	12.961	9.648	14.776	7.874	11.939	14.451	11.366	13.196	8.980219	6.755994	9.093151	5.926946	6.54205	4.79263	6.577157	3.935027	6.345102	7.785832	6.965037	7.156878	12	TRUE	12.738	11.831	-0.907	0.445574685052938	0.796482151594356	0.351079491205343	377	1408	Distal	NS	NS
ENSG00000147654.18_1_P	ENST00000337573,ENST00001120024,ENST00001120025,ENST00001125024,ENST00001133749,ENST00001120023	ENSG00000147654.18	EBAG9	chr8	109564438	109564965	+	109564588	109564965	377	2	86.414	89.161	85.149	89.887	87.039	90.352	85.224	92.126	88.061	85.549	88.634	86.804	57.116911	55.572994	52.137711	52.679897	43.931045	44.883306	37.9365	46.042164	46.799709	46.0933	54.314875	47.079613	12	TRUE	87.262	88.169	0.906999999999996	0.445574685052939	0.796482151594356	0.351079491205341	377	1408	Proximal	NS	NS
ENSG00000112739.19_1_P	ENST00000337659	ENSG00000112739.19	PRP4K	chr6	4060412	4061907	+	4060616	4061907	1291	2	53.586	46.007	43.414	59.084	55.726	56.799	49.856	60.113	61.063	53.047	54.2	49.303	54.754996	51.735239	40.358862	47.138899	49.321394	53.568951	45.283173	64.115839	59.077826	61.427632	52.615733	54.032333	12	TRUE	54.40325	53.073125	-1.330125	0.695242334958249	0.963985869535837	0.157863790530953	1291	4366	Proximal	NS	NS
ENSG00000112739.19_2_D	ENST00000337659	ENSG00000112739.19	PRP4K	chr6	4060412	4064982	+	4060616	4064982	4366	2	46.414	53.993	56.586	40.916	44.274	43.201	50.144	39.887	38.937	46.953	45.8	50.697	47.426968	60.715347	52.603952	32.644508	39.185437	40.744443	45.545181	42.542356	37.670742	54.371134	44.461719	55.560881	12	TRUE	45.59675	46.926875	1.330125	0.695242334958249	0.963985869535837	0.157863790530953	1291	4366	Distal	NS	NS
ENSG00000119760.18_1_D	ENST00000337768,ENST00001064924,ENST00001144203	ENSG00000119760.18	SUPT7L	chr2	27650817	27653747	-	27650817	27653484	2667	3	30.272	29.857	26.861	24.874	23.803	24.337	25.319	24.803	22.354	22.917	19.514	23.268	26.213558	27.39176	26.152932	22.634678	18.858299	21.719828	22.239877	20.643421	16.567064	18.235438	12.933848	17.039476	12	TRUE	22.01325	26.26575	4.2525	0.0076806805151631	0.107305978385243	2.11460029938423	415	2667	Distal	NS	NS
ENSG00000119760.18_2_D	ENST00000337768,ENST00001064924,ENST00001144203	ENSG00000119760.18	SUPT7L	chr2	27652262	27653747	-	27652262	27653484	1222	3	31.547	39.239	32.773	40.949	49.129	35.325	35.846	48.26	36.07	36.224	39.004	37.205	27.317481	35.999708	31.909228	37.262053	38.92371	31.526412	31.485647	40.166577	26.731991	28.824667	25.85197	27.245645	12	TRUE	37.12575	39.1335	2.00775	0.435497014305941	0.789351240860856	0.361014818095812	415	2667	Intermediate	NS	NS
ENSG00000119760.18_3_P	ENST00000337768,ENST00001064924,ENST00001144203	ENSG00000119760.18	SUPT7L	chr2	27653069	27653747	-	27653069	27653484	415	3	38.181	30.904	40.367	34.177	27.068	40.338	38.835	26.938	41.576	40.859	41.482	39.528	33.061693	28.352194	39.302865	31.100177	21.445216	35.99976	34.111545	22.420258	30.81314	32.512757	27.493845	28.946859	12	TRUE	40.86125	34.601	-6.26025	0.0169011631159343	0.168078438103862	1.7720834067798	415	2667	Proximal	NS	NS
ENSG00000120756.15_1_P	ENST00000337777	ENSG00000120756.15	PLS1	chr3	142711871	142712055	+	142712007	142712055	48	2	31.409	36.329	27.893	34.393	45.482	30.805	41.879	41.993	37.937	41.119	34.037	46.186	11.477975	13.082347	9.987254	11.65481	26.116863	11.465967	21.073257	26.223286	19.003502	18.742573	17.188484	19.339637	12	TRUE	39.81975	36.272875	-3.546875	0.329254137351256	0.713058109115326	0.482468759061605	48	1657	Proximal	NS	NS
ENSG00000120756.15_2_D	ENST00000337777	ENSG00000120756.15	PLS1	chr3	142711871	142713664	+	142712007	142713664	1657	2	68.591	63.671	72.107	65.607	54.518	69.195	58.121	58.007	62.063	58.881	65.963	53.814	25.065831	22.927949	25.817968	22.232138	31.305166	25.755333	29.246035	36.222849	31.089246	26.838667	33.310281	22.534123	12	TRUE	60.18025	63.727125	3.546875	0.329254137351256	0.713058109115326	0.482468759061606	48	1657	Distal	NS	NS
ENSG00000179195.18_2_D	ENST00000337815	ENSG00000179195.18	ZNF664	chr12	124011545	124015439	+	124012930	124015439	2509	2	100	100	100	100	100	100	100	100	100	100	100	100	269.726375	281.349222	218.540944	235.746511	159.44789	179.888189	170.248762	183.778939	235.210648	272.807935	251.120776	297.587562	12	TRUE	100	100	0	1	1	0	2509	2509	Intermediate	NS	NS
ENSG00000170624.16_1_P	ENST00000337851	ENSG00000170624.16	SGCD	chr5	156759216	156759604	+	156759390	156759604	214	4	0	0	67.164	71.692	24.896	28.05	57.707	60.073	0	0	0	0	0	0	1.718944	1.792443	1.239863	1.462425	5.475038	6.44504	0	0	0	0	6	TRUE	0	38.69775	38.69775	0.00732447251560192	0.104607664738244	2.13522364630656	214	8398	Proximal	Shortening	Proximal increased
ENSG00000170624.16_4_D	ENST00000337851	ENSG00000170624.16	SGCD	chr5	156759216	156767788	+	156759390	156767788	8398	4	100	100	32.836	28.308	75.104	71.95	42.293	39.927	100	59.78	100	100	1.306415	0.945494	0.840368	0.707752	3.740253	3.751281	4.012547	4.283551	0.166548	0.265274	0.200993	0.240583	5	TRUE	89.945	61.30225	-28.64275	0.0800971304286011	0.375901612264967	1.09638304273409	214	8398	Distal	NS	NS
ENSG00000164683.20_1_D	ENST00000337919	ENSG00000164683.20	HEY1	chr8	79764009	79765771	-	79764009	79765187	1178	2	100	100	100	100	100	100	100	100	100	100	100	100	65.327383	59.289337	72.778744	70.726387	53.240043	65.134929	55.754793	57.431378	29.249546	30.689855	30.534081	39.900137	12	TRUE	100	100	0	1	1	0	1178	1178	Intermediate	NS	NS
ENSG00000169813.19_1_D	ENST00000337970	ENSG00000169813.19	HNRNPF	chr10	43385616	43387936	-	43385616	43386636	1020	2	34.037	31.385	28.145	27.424	32.223	28.213	32.716	30.491	28.407	25.814	25.809	20.462	73.296715	70.032415	61.072358	67.875791	61.140717	61.459519	67.550745	69.250156	72.23301	67.302422	68.208496	60.168814	12	TRUE	25.123	30.57925	5.45625	0.0365145201897493	0.249571485147928	1.43753440172699	615	1020	Distal	NS	NS
ENSG00000169813.19_2_P	ENST00000337970	ENSG00000169813.19	HNRNPF	chr10	43386021	43387936	-	43386021	43386636	615	2	65.963	68.615	71.855	72.576	67.777	71.787	67.284	69.509	71.593	74.186	74.191	79.538	142.044896	153.106427	155.919595	179.625696	128.602621	156.380332	138.923614	157.869716	182.045994	193.41858	196.072322	233.888723	12	TRUE	74.877	69.42075	-5.45625000000001	0.0365145201897489	0.249571485147928	1.43753440172699	615	1020	Proximal	NS	NS
ENSG00000039319.19_1_P	ENST00000338008	ENSG00000039319.19	ZFYVE16	chr5	80477218	80478035	+	80477377	80478035	658	5	34.099	24.342	41.953	40.577	30.496	41.014	35.896	31.234	30.629	33.922	30.723	41.911	85.685114	44.271063	87.55724	57.817318	64.16245	91.754874	85.793314	68.036472	39.313181	47.892842	54.776117	79.519591	12	TRUE	34.29625	34.951375	0.655124999999998	0.853924173663962	1	0.0685806918652974	658	1973	Proximal	NS	NS
ENSG00000039319.19_2_D	ENST00000338008	ENSG00000039319.19	ZFYVE16	chr5	80477218	80478902	+	80477377	80478902	1525	5	30.519	38.52	27.254	34.335	40.8	32.543	37.927	40.6	49.43	40.219	48.204	30.217	76.688708	70.055575	56.880641	48.923452	85.842141	72.8033	90.645812	88.438347	63.445275	56.78364	85.94264	57.331777	12	TRUE	42.0175	35.31225	-6.70525	0.232686819574945	0.605270574386815	0.633228216403812	658	1973	Intermediate	NS	NS
ENSG00000039319.19_3_D	ENST00000338008	ENSG00000039319.19	ZFYVE16	chr5	80477218	80479138	+	80477377	80479138	1761	5	19.397	24.337	18.003	17.736	11.013	5.798	12.315	14.239	0	14.42	10.47	14.04	48.742172	44.260355	37.573634	25.272349	23.171919	12.971858	29.433446	31.016542	0	20.359095	18.667622	26.639349	11	TRUE	9.7325	15.35475	5.62225	0.208784033212337	0.576253326447974	0.680302717130118	658	1973	Intermediate	NS	NS
ENSG00000039319.19_4_D	ENST00000338008	ENSG00000039319.19	ZFYVE16	chr5	80477218	80479252	+	80477377	80479252	1875	5	10.598	4.992	0	0	11.119	12.736	4.926	8.951	11.742	4.752	0	5.656	26.630039	9.078639	0	0	23.394708	28.492173	11.772287	19.496534	15.071232	6.709739	0	10.730576	9	TRUE	5.5375	6.66525	1.12775	0.717729884348788	0.972900594887186	0.144038970532944	658	1973	Intermediate	NS	NS
ENSG00000039319.19_5_D	ENST00000338008	ENSG00000039319.19	ZFYVE16	chr5	80477218	80479350	+	80477377	80479350	1973	5	5.387	7.809	12.79	7.351	6.571	7.908	8.936	4.976	8.198	6.687	10.602	8.177	13.536665	14.20197	26.69238	10.475003	13.824475	17.691096	21.35739	10.838207	10.522905	9.440433	18.902045	15.514758	12	TRUE	8.416	7.716	-0.7	0.568972171630383	0.887612163567935	0.244908974383339	658	1973	Distal	NS	NS
ENSG00000180917.20_1_D	ENST00000338099	ENSG00000180917.20	CMTR2	chr16	71281388	71285939	-	71281388	71283607	2219	4	5.429	8.245	6.646	6.952	5.746	5.96	6.422	3.57	2.056	2.194	3.646	2.491	3.463968	4.339285	3.113129	2.78598	2.688939	2.528797	2.750311	1.728037	0.64565	0.719722	1.323052	0.88447	9	TRUE	2.59675	6.12125	3.5245	0.000165064246232095	0.0158951966223105	3.7823469869775	1249	2219	Distal	NS	NS
ENSG00000180917.20_2_D	ENST00000338099	ENSG00000180917.20	CMTR2	chr16	71282299	71285939	-	71282299	71283607	1308	4	27.639	0	44.691	31.108	62.028	52.18	60.273	74.546	92.529	64.871	22.062	82.952	17.63508	0	20.933607	12.465857	29.026611	22.138388	25.812627	36.08182	29.062511	21.284331	8.004967	29.452609	11	TRUE	65.6035	44.058125	-21.545375	0.280358308975209	0.662699839810557	0.552286568195378	1249	2219	Intermediate	NS	NS
ENSG00000180917.20_3_D	ENST00000338099	ENSG00000180917.20	CMTR2	chr16	71282358	71285939	-	71282358	71283607	1249	4	66.932	91.755	48.662	61.94	32.226	41.859	33.305	21.883	5.416	32.935	74.292	14.557	42.706768	48.292633	22.793542	24.821193	15.080506	17.759417	14.263349	10.592006	1.701065	10.806228	26.956119	5.168523	12	TRUE	31.8	49.82025	18.02025	0.346907161443601	0.724781649859607	0.45978673462512	1249	2219	Proximal	NS	NS
ENSG00000165533.21_1_P	ENST00000338104	ENSG00000165533.21	TTC8	chr14	88877293	88877991	+	88877410	88877991	581	2	99.469	99.513	99.584	99.415	99.641	99.611	99.552	99.669	99.507	99.5	99.602	99.546	511.872639	527.28515	601.779065	476.195415	333.480831	352.785882	392.998019	349.379538	395.794655	392.568138	392.345992	371.567923	12	TRUE	99.53875	99.55675	0.0180000000000007	0.651761417384751	0.939811941509888	0.185911352236712	581	3668	Proximal	NS	NS
ENSG00000165533.21_2_D	ENST00000338104	ENSG00000165533.21	TTC8	chr14	88877293	88881078	+	88877410	88881078	3668	2	0.531	0.487	0.416	0.585	0.359	0.389	0.448	0.331	0.493	0.5	0.398	0.454	2.732491	2.581507	2.513468	2.799974	1.199898	1.378458	1.768783	1.160138	1.962322	1.972779	1.569367	1.696136	12	TRUE	0.46125	0.44325	-0.018	0.651761417384762	0.939811941509888	0.185911352236705	581	3668	Distal	NS	NS
ENSG00000105655.21_1_D	ENST00000338128,ENST00000994730,ENST00001036517,ENST00001036522,ENST00001080743	ENSG00000105655.21	ISYNA1	chr19	18434387	18435117	-	18434387	18434912	525	2	5.734	4.459	4.542	5.566	5.401	5.074	4.764	5.354	5.08	4.836	5.008	5.148	3.70422	3.99902	5.456974	7.107627	5.604645	5.802627	4.552224	4.856449	3.348767	3.244615	2.474086	3.169222	12	TRUE	5.018	5.11175	0.09375	0.619628449920197	0.921358807123203	0.207868650048247	104	525	Distal	NS	NS
ENSG00000105655.21_2_P	ENST00000338128,ENST00000994730,ENST00001036517,ENST00001036522,ENST00001080743	ENSG00000105655.21	ISYNA1	chr19	18434808	18435117	-	18434808	18434912	104	2	94.266	95.541	95.458	94.434	94.599	94.926	95.236	94.646	94.92	95.164	94.992	94.852	60.902294	85.684567	114.691412	120.592314	98.171449	108.554736	91.00653	85.846072	62.570604	63.849288	46.926026	58.387325	12	TRUE	94.982	94.88825	-0.09375	0.619628449920196	0.921358807123203	0.207868650048248	104	525	Proximal	NS	NS
ENSG00000124588.24_1_S	ENST00000338130	ENSG00000124588.24	NQO2	chr6	3019478	3022746	+	3019655	3022746	3091	2	100	100	100	100	100	100	100	100	100	100	100	100	0.999347	1.496245	1.199842	1.210105	1.283531	2.028038	1.501772	0.658183	0.94655	1.209716	0.408543	1.62368	8	TRUE	100	100	0	1	1	0	107	3091	Distal	NS	NS
ENSG00000165675.21_1_D	ENST00000338144	ENSG00000165675.21	ENOX2	chrX	130623368	130625445	-	130623368	130625313	1945	2	4.744	10.056	7.963	7.149	8.237	9.25	8.724	8.943	7.581	8.775	11.22	10.087	1.297829	2.457362	2.064623	1.942058	2.214711	2.220329	2.442957	2.987349	1.591001	1.625672	2.24337	2.156139	12	TRUE	9.41575	8.13325	-1.2825	0.235022598733933	0.608095183635604	0.628890375883284	1413	1945	Distal	NS	NS
ENSG00000165675.21_2_P	ENST00000338144	ENSG00000165675.21	ENOX2	chrX	130623900	130625445	-	130623900	130625313	1413	2	95.256	89.944	92.037	92.851	91.763	90.75	91.276	91.057	92.419	91.225	88.78	89.913	26.056689	21.978306	23.861716	25.223251	24.674216	21.783797	25.560417	30.416007	19.395076	16.900306	17.751505	19.220101	12	TRUE	90.58425	91.86675	1.2825	0.235022598733933	0.608095183635604	0.628890375883284	1413	1945	Proximal	NS	NS
ENSG00000176422.15_1_P	ENST00000338146	ENSG00000176422.15	SPRYD4	chr12	56469038	56470020	+	56469577	56470020	443	3	64.295	57.446	42.367	58.912	61.223	63.135	49.054	63.127	65.832	63.849	68.225	51.909	6.907639	6.555682	5.066277	7.863123	6.684098	6.412335	5.46983	7.413924	8.060221	7.381098	8.811263	5.488025	12	TRUE	62.45375	57.444875	-5.008875	0.310446706378946	0.691952464188813	0.508012943352342	443	10130	Proximal	NS	NS
ENSG00000176422.15_2_D	ENST00000338146	ENSG00000176422.15	SPRYD4	chr12	56469038	56470985	+	56469577	56470985	1408	3	26.463	31.954	47.837	31.402	32.919	28.814	43.476	35.045	28.915	28.179	29.485	39.94	2.843113	3.646595	5.720386	4.191232	3.59398	2.926506	4.84792	4.115833	3.540233	3.257514	3.80791	4.222538	12	TRUE	31.62975	34.73875	3.10900000000001	0.436970152601848	0.789982781169228	0.359548226652032	443	10130	Intermediate	NS	NS
ENSG00000176422.15_3_D	ENST00000338146	ENSG00000176422.15	SPRYD4	chr12	56469038	56479707	+	56469577	56479707	10130	3	9.242	10.6	9.796	9.686	5.857	8.05	7.47	1.828	5.252	7.972	2.29	8.151	0.992918	1.209612	1.171394	1.29279	0.639473	0.817626	0.832983	0.214732	0.64309	0.921548	0.295767	0.861743	3	TRUE	5.91625	7.816125	1.899875	0.306821948924717	0.689893291039588	0.513113575766319	443	10130	Distal	NS	NS
ENSG00000185414.22_1_P	ENST00000338148,ENST00001095001	ENSG00000185414.22	MRPL30	chr2	99195572	99197435	+	99197202	99197435	233	2	60.135	59.741	51.063	54.508	56.253	49.498	51.91	43.387	52.124	56.448	52.409	48.861	30.739859	31.665184	22.658686	30.062434	24.39223	23.984228	21.525266	7.996632	39.001878	46.001686	19.641286	35.086194	12	TRUE	52.4605	53.311875	0.851375000000004	0.741858717758635	0.986507778085929	0.129678795448835	233	424	Proximal	NS	NS
ENSG00000185414.22_2_D	ENST00000338148,ENST00001095001	ENSG00000185414.22	MRPL30	chr2	99195572	99197626	+	99197202	99197626	424	2	39.865	40.259	48.937	45.492	43.747	50.502	48.09	56.613	47.876	43.552	47.591	51.139	20.378596	21.339084	21.715064	25.089827	18.969281	24.470462	19.941124	10.434195	35.823536	35.492335	17.835469	36.721893	12	TRUE	47.5395	46.688125	-0.851375000000004	0.741858717758635	0.986507778085929	0.129678795448835	233	424	Distal	NS	NS
ENSG00000186073.16_4_D	ENST00000338183,ENST00000646533,ENST00000866625,ENST00001123996,ENST00001133120	ENSG00000186073.16	CDIN1	chr15	36808323	36810248	+	36808453	36810248	1795	4	100	100	100	100	100	100	100	100	100	100	100	100	16.447401	16.483518	17.232978	17.550433	17.798196	17.901636	16.324844	17.358735	15.755693	16.603836	14.161097	16.581787	12	TRUE	100	100	0	1	1	0	1795	1795	Intermediate	NS	NS
ENSG00000188021.9_1_P	ENST00000338222	ENSG00000188021.9	UBQLN2	chrX	56563626	56566946	+	56565748	56566946	1198	2	76.417	75.446	88.769	82.929	82.801	82.338	83.966	78.903	87.598	84.183	86.913	87.371	23.506924	27.570854	27.751337	41.765064	28.345134	38.16552	27.180463	23.572597	39.475578	43.349588	29.440079	44.189589	12	TRUE	86.51625	81.446125	-5.070125	0.0156180926249485	0.161851988005457	1.80637200586461	1198	2120	Proximal	NS	NS
ENSG00000188021.9_2_D	ENST00000338222	ENSG00000188021.9	UBQLN2	chrX	56563626	56567868	+	56565748	56567868	2120	2	23.583	24.554	11.231	17.071	17.199	17.662	16.034	21.097	12.402	15.817	13.087	12.629	7.254587	8.972749	3.511068	8.597183	5.887883	8.186891	5.190301	6.302687	5.588973	8.145045	4.432794	6.387318	12	TRUE	13.48375	18.553875	5.070125	0.0156180926249485	0.161851988005457	1.80637200586461	1198	2120	Distal	NS	NS
ENSG00000187860.13_1_P	ENST00000338306	ENSG00000187860.13	CCDC157	chr22	30376432	30376829	+	30376745	30376829	84	2	0	69.335	54.586	63.967	89.236	79.365	79.117	85.178	78.731	67.48	0	57.809	0	1.292663	0.663917	1.025082	2.003899	1.420771	0.936522	0.484876	1.465804	1.207243	0	0.980037	6	TRUE	51.005	65.098	14.093	0.516915192626764	0.852045921054868	0.286580703318851	84	84	Intermediate	NS	NS
ENSG00000076555.17_1_P	ENST00000338432	ENSG00000076555.17	ACACB	chr12	109266235	109266553	+	109266362	109266553	191	2	42.081	20.888	0	34.449	34.143	33.492	28.044	36.92	42.925	45.16	57.301	36.03	4.550188	2.502019	0	5.770991	2.852742	5.066055	2.822221	3.420231	3.746464	5.192518	5.087521	3.500938	11	TRUE	45.354	28.752125	-16.601875	0.0303516467056405	0.233130711326203	1.51781774163081	191	1864	Proximal	Lengthening	Proximal decreased
ENSG00000076555.17_2_D	ENST00000338432	ENSG00000076555.17	ACACB	chr12	109266235	109268226	+	109266362	109268226	1864	2	57.919	79.112	100	65.551	65.857	66.508	71.956	63.08	57.075	54.84	42.699	63.97	6.262619	9.47624	8.586331	10.981337	5.502429	10.060193	7.241453	5.843697	4.981425	6.305552	3.791005	6.215791	12	TRUE	54.646	71.247875	16.601875	0.0303516467056406	0.233130711326203	1.51781774163081	191	1864	Distal	Lengthening	Distal increased
ENSG00000162105.23_1_D	ENST00000338508	ENSG00000162105.23	SHANK2	chr11	70467855	70473439	-	70467855	70472868	5013	2	0	0	0	100	NA	NA	0	NA	43.219	40.846	41.947	29.819	0	0	0	0.050654	0	0	0	0	1.629181	1.937752	1.210643	1.567606	4	TRUE	38.95775	20	-18.95775	0.399651577923393	0.76215906801626	0.398318467988562	3436	5013	Distal	NS	NS
ENSG00000162105.23_2_P	ENST00000338508	ENSG00000162105.23	SHANK2	chr11	70469432	70473439	-	70469432	70472868	3436	2	100	100	100	0	NA	NA	100	NA	56.781	59.154	58.053	70.181	0.017475	0.017547	0.035932	0	0	0	0.019029	0	2.140433	2.806251	1.675495	3.689531	4	TRUE	61.04225	80	18.95775	0.399651577923393	0.76215906801626	0.398318467988562	3436	5013	Proximal	NS	NS
ENSG00000134138.24_1_D	ENST00000338564	ENSG00000134138.24	MEIS2	chr15	36889203	36892459	-	36889203	36892172	2969	2	4.549	3.864	3.69	3.591	4.682	3.455	4.016	5.068	2.879	2.753	4.14	3.213	11.24842	11.956157	10.446632	10.194875	12.164233	10.428975	10.428883	12.848636	8.733921	9.399565	10.99835	9.379696	12	TRUE	3.24625	4.114375	0.868125	0.0621377401706037	0.330066445056968	1.20664454524395	1152	2969	Distal	NS	NS
ENSG00000134138.24_2_P	ENST00000338564	ENSG00000134138.24	MEIS2	chr15	36891020	36892459	-	36891020	36892172	1152	2	95.451	96.136	96.31	96.409	95.318	96.545	95.984	94.932	97.121	97.247	95.86	96.787	236.027891	297.493846	272.670003	273.686234	247.647702	291.396694	249.262371	240.679173	294.670863	331.999357	254.655935	282.550765	12	TRUE	96.75375	95.885625	-0.868124999999992	0.0621377401706054	0.330066445056968	1.20664454524394	1152	2969	Proximal	NS	NS
ENSG00000065621.17_1_P	ENST00000338595,ENST00001129040,ENST00001136395	ENSG00000065621.17	GSTO2	chr10	104299127	104299418	+	104299284	104299418	134	2	97.856	83.352	79.954	95.417	98.016	89.099	96.053	96.545	91.484	97.218	95.219	96.252	2.357909	0.540458	0.533382	1.535572	2.767344	0.697557	1.429635	1.366515	0.583554	1.096137	0.583841	1.354335	7	TRUE	95.04325	92.0365	-3.00675	0.307487699289218	0.689893291039588	0.512172253019191	134	134	Intermediate	NS	NS
